,country,province,region_1,variety,points
4003,US,California,Calistoga,Syrah,93.0
4004,US,California,Calistoga,Sémillon,87.0
4005,US,California,Calistoga,Tempranillo,86.5
4006,US,California,Calistoga,Valdiguié,86.0
4007,US,California,Calistoga,Verdelho,86.0
4008,US,California,Calistoga,White Blend,91.0
4009,US,California,Calistoga,Zinfandel,89.4
4010,US,California,Capay Valley,Red Blend,90.0
4011,US,California,Capay Valley,Sauvignon Blanc,89.0
4012,US,California,Capay Valley,Viognier,80.0
4013,US,California,Carmel Valley,Bordeaux-style Red Blend,88.14285714285714
4014,US,California,Carmel Valley,Cabernet Franc,87.88888888888889
4015,US,California,Carmel Valley,Cabernet Sauvignon,86.9047619047619
4016,US,California,Carmel Valley,Chardonnay,88.2
4017,US,California,Carmel Valley,Malbec,88.0
4018,US,California,Carmel Valley,Meritage,85.0
4019,US,California,Carmel Valley,Merlot,85.0
4020,US,California,Carmel Valley,Muscat Hamburg,88.0
4021,US,California,Carmel Valley,Petite Sirah,82.0
4022,US,California,Carmel Valley,Pinot Gris,88.5
4023,US,California,Carmel Valley,Pinot Noir,89.6
4024,US,California,Carmel Valley,Red Blend,87.9
4025,US,California,Carmel Valley,Rhône-style Red Blend,92.66666666666667
4026,US,California,Carmel Valley,Sauvignon Blanc,86.42857142857143
4027,US,California,Carmel Valley,Syrah,85.0
4028,US,California,Carmel Valley,Sémillon,89.0
4029,US,California,Carmel Valley,White Blend,91.0
4030,US,California,Carmel Valley,Zinfandel,85.2
4031,US,California,Carneros,Albariño,89.0
4032,US,California,Carneros,Bordeaux-style Red Blend,88.0
4033,US,California,Carneros,Cabernet Sauvignon,88.53846153846153
4034,US,California,Carneros,Champagne Blend,89.0
4035,US,California,Carneros,Chardonnay,88.88010204081633
4036,US,California,Carneros,Gewürztraminer,85.0
4037,US,California,Carneros,Merlot,87.28947368421052
4038,US,California,Carneros,Pinot Blanc,89.66666666666667
4039,US,California,Carneros,Pinot Grigio,87.0
4040,US,California,Carneros,Pinot Gris,88.0
4041,US,California,Carneros,Pinot Meunier,88.2
4042,US,California,Carneros,Pinot Noir,88.64373464373465
4043,US,California,Carneros,Primitivo,85.0
4044,US,California,Carneros,Red Blend,83.0
4045,US,California,Carneros,Rhône-style Red Blend,93.0
4046,US,California,Carneros,Riesling,87.0
4047,US,California,Carneros,Rosé,87.0
4048,US,California,Carneros,Roussanne,89.16666666666667
4049,US,California,Carneros,Sauvignon Blanc,87.41176470588235
4050,US,California,Carneros,Sparkling Blend,91.10169491525424
4051,US,California,Carneros,Syrah,88.33333333333333
4052,US,California,Carneros,Vermentino,86.83333333333333
4053,US,California,Carneros,White Blend,88.75
4054,US,California,Carneros,Zinfandel,88.25
4055,US,California,Carneros-Napa Valley,Chardonnay,87.55555555555556
4056,US,California,Carneros-Napa Valley,Merlot,88.0
4057,US,California,Carneros-Napa Valley,Pinot Noir,87.45454545454545
4058,US,California,Carneros-Napa Valley,Red Blend,88.0
4059,US,California,Carneros-Napa Valley,White Blend,90.0
4060,US,California,Central Coast,Albariño,88.71428571428571
4061,US,California,Central Coast,Alicante Bouschet,87.0
4062,US,California,Central Coast,Barbera,91.0
4063,US,California,Central Coast,Bordeaux-style Red Blend,87.0
4064,US,California,Central Coast,Cabernet Blend,88.0
4065,US,California,Central Coast,Cabernet Franc,85.0
4066,US,California,Central Coast,Cabernet Sauvignon,85.93846153846154
4067,US,California,Central Coast,Cabernet Sauvignon-Syrah,93.0
4068,US,California,Central Coast,Carignane,89.0
4069,US,California,Central Coast,Chardonnay,86.0909090909091
4070,US,California,Central Coast,Edelzwicker,86.0
4071,US,California,Central Coast,G-S-M,87.0
4072,US,California,Central Coast,Garnacha,87.0
4073,US,California,Central Coast,Gewürztraminer,89.6
4074,US,California,Central Coast,Grenache,89.25
4075,US,California,Central Coast,Johannisberg Riesling,84.0
4076,US,California,Central Coast,Lagrein,84.0
4077,US,California,Central Coast,Malbec,92.0
4078,US,California,Central Coast,Marsanne-Viognier,84.0
4079,US,California,Central Coast,Meritage,86.57142857142857
4080,US,California,Central Coast,Merlot,85.18181818181819
4081,US,California,Central Coast,Moscato,83.0
4082,US,California,Central Coast,Mourvèdre,82.0
4083,US,California,Central Coast,Muscat d'Alexandrie,87.0
4084,US,California,Central Coast,Petite Sirah,87.33333333333333
4085,US,California,Central Coast,Pinot Grigio,84.77777777777777
4086,US,California,Central Coast,Pinot Gris,88.0
4087,US,California,Central Coast,Pinot Noir,86.3157894736842
4088,US,California,Central Coast,Port,90.33333333333333
4089,US,California,Central Coast,Primitivo,84.0
4090,US,California,Central Coast,Red Blend,87.44897959183673
4091,US,California,Central Coast,Rhône-style Red Blend,89.81481481481481
4092,US,California,Central Coast,Rhône-style White Blend,89.33333333333333
4093,US,California,Central Coast,Riesling,86.93333333333334
4094,US,California,Central Coast,Rosé,88.07142857142857
4095,US,California,Central Coast,Roussanne,87.0
4096,US,California,Central Coast,Sangiovese,91.0
4097,US,California,Central Coast,Sauvignon Blanc,86.78260869565217
4098,US,California,Central Coast,Sauvignon Blanc-Semillon,90.0
4099,US,California,Central Coast,Shiraz,84.0
4100,US,California,Central Coast,Syrah,88.01886792452831
4101,US,California,Central Coast,Syrah-Cabernet Sauvignon,92.0
4102,US,California,Central Coast,Syrah-Grenache,88.0
4103,US,California,Central Coast,Viognier,87.42857142857143
4104,US,California,Central Coast,White Blend,86.80952380952381
4105,US,California,Central Coast,Zinfandel,85.82352941176471
4106,US,California,Central Valley,Grenache Blanc,89.0
4107,US,California,Central Valley,Syrah,89.0
4108,US,California,Central Valley,Zinfandel,89.0
4109,US,California,Chalk Hill,Bordeaux-style Red Blend,90.0
4110,US,California,Chalk Hill,Cabernet Franc,88.0
4111,US,California,Chalk Hill,Cabernet Sauvignon,88.22727272727273
4112,US,California,Chalk Hill,Cabernet Sauvignon-Carmenère,87.0
4113,US,California,Chalk Hill,Chardonnay,88.6875
4114,US,California,Chalk Hill,Malbec,88.0
4115,US,California,Chalk Hill,Merlot,90.0
4116,US,California,Chalk Hill,Merlot-Malbec,87.0
4117,US,California,Chalk Hill,Pinot Gris,86.5
4118,US,California,Chalk Hill,Pinot Noir,84.0
4119,US,California,Chalk Hill,Red Blend,89.16666666666667
4120,US,California,Chalk Hill,Sangiovese,86.0
4121,US,California,Chalk Hill,Sauvignon Blanc,89.16666666666667
4122,US,California,Chalk Hill,Sauvignon Gris,92.0
4123,US,California,Chalk Hill,Syrah,86.0
4124,US,California,Chalk Hill,Sémillon,93.33333333333333
4125,US,California,Chalk Hill,Viognier,91.5
4126,US,California,Chalk Hill,Zinfandel,88.5
4127,US,California,Chalone,Chardonnay,90.0
4128,US,California,Chalone,Chenin Blanc,92.0
4129,US,California,Chalone,Grenache,89.57142857142857
4130,US,California,Chalone,Marsanne,89.5
4131,US,California,Chalone,Mourvèdre,91.0
4132,US,California,Chalone,Pinot Blanc,90.6
4133,US,California,Chalone,Pinot Noir,90.29411764705883
4134,US,California,Chalone,Syrah,92.0
4135,US,California,Chiles Valley,Cabernet Sauvignon,89.0
4136,US,California,Chiles Valley,Chardonnay,87.0
4137,US,California,Chiles Valley,Merlot,90.0
4138,US,California,Chiles Valley,Zinfandel,88.66666666666667
4139,US,California,Cienega Valley,Cabernet Pfeffer,87.5
4140,US,California,Cienega Valley,Cabernet Sauvignon,84.0
4141,US,California,Cienega Valley,Dolcetto,80.0
4142,US,California,Cienega Valley,Merlot,83.66666666666667
4143,US,California,Cienega Valley,Negrette,83.0
4144,US,California,Cienega Valley,Pinot Grigio,85.33333333333333
4145,US,California,Cienega Valley,Pinot Noir,84.0
4146,US,California,Cienega Valley,Red Blend,84.0
4147,US,California,Cienega Valley,Riesling,91.0
4148,US,California,Cienega Valley,Sangiovese,85.33333333333333
4149,US,California,Cienega Valley,Sangiovese-Cabernet Sauvignon,83.0
4150,US,California,Cienega Valley,Zinfandel,84.0
4151,US,California,Clarksburg,Albariño,88.0
4152,US,California,Clarksburg,Cabernet Franc,86.0
4153,US,California,Clarksburg,Cabernet Sauvignon,86.75
4154,US,California,Clarksburg,Chardonnay,86.7
4155,US,California,Clarksburg,Chenin Blanc,87.54545454545455
4156,US,California,Clarksburg,Chenin Blanc-Viognier,87.0
4157,US,California,Clarksburg,Gewürztraminer,90.0
4158,US,California,Clarksburg,Grüner Veltliner,89.0
4159,US,California,Clarksburg,Merlot,84.6923076923077
4160,US,California,Clarksburg,Moscato,85.33333333333333
4161,US,California,Clarksburg,Petite Sirah,86.9090909090909
4162,US,California,Clarksburg,Petite Verdot,89.0
4163,US,California,Clarksburg,Pinot Grigio,86.5
4164,US,California,Clarksburg,Pinot Noir,82.75
4165,US,California,Clarksburg,Red Blend,87.0
4166,US,California,Clarksburg,Tannat,92.0
4167,US,California,Clarksburg,Tempranillo,87.0
4168,US,California,Clarksburg,Teroldego,88.0
4169,US,California,Clarksburg,Verdejo,85.0
4170,US,California,Clarksburg,Viognier,86.125
4171,US,California,Clarksburg,White Blend,86.75
4172,US,California,Clear Lake,Aglianico,92.0
4173,US,California,Clear Lake,Barbera,86.33333333333333
4174,US,California,Clear Lake,Cabernet Sauvignon,84.0
4175,US,California,Clear Lake,Chardonnay,86.0
4176,US,California,Clear Lake,Fumé Blanc,86.0
4177,US,California,Clear Lake,Malbec,88.0
4178,US,California,Clear Lake,Muscat Canelli,93.0
4179,US,California,Clear Lake,Petite Sirah,86.0
4180,US,California,Clear Lake,Primitivo,85.5
4181,US,California,Clear Lake,Red Blend,85.0
4182,US,California,Clear Lake,Sangiovese,86.0
4183,US,California,Clear Lake,Sauvignon Blanc,86.4
4184,US,California,Clear Lake,Syrah,84.0
4185,US,California,Clear Lake,Zinfandel,90.0
4186,US,California,Clements Hills,Albariño,88.0
4187,US,California,Clements Hills,Cabernet Sauvignon,84.0
4188,US,California,Clements Hills,Garnacha,88.0
4189,US,California,Clements Hills,Graciano,88.5
4190,US,California,Clements Hills,Malbec,81.0
4191,US,California,Clements Hills,Monastrell,91.0
4192,US,California,Clements Hills,Red Blend,87.0
4193,US,California,Clements Hills,Syrah,85.0
4194,US,California,Clements Hills,Tempranillo,84.5
4195,US,California,Clements Hills,Zinfandel,91.0
4196,US,California,Cole Ranch,Pinot Noir,89.0
4197,US,California,Cole Ranch,Riesling,87.5
4198,US,California,Contra Costa County,Carignan,89.0
4199,US,California,Contra Costa County,Carignane,90.0
4200,US,California,Contra Costa County,Chardonnay,80.0
4201,US,California,Contra Costa County,Grenache,90.0
4202,US,California,Contra Costa County,Malbec,83.5
4203,US,California,Contra Costa County,Mataro,88.5
4204,US,California,Contra Costa County,Merlot,86.0
4205,US,California,Contra Costa County,Montepulciano,86.0
4206,US,California,Contra Costa County,Mourvèdre,89.0
4207,US,California,Contra Costa County,Petite Sirah,85.83333333333333
4208,US,California,Contra Costa County,Red Blend,85.42857142857143
4209,US,California,Contra Costa County,Rosé,86.33333333333333
4210,US,California,Contra Costa County,Sauvignon Blanc,84.5
4211,US,California,Contra Costa County,Viognier,84.66666666666667
4212,US,California,Contra Costa County,White Blend,80.0
4213,US,California,Contra Costa County,Zinfandel,88.64516129032258
4214,US,California,Coombsville,Bordeaux-style Red Blend,91.0
4215,US,California,Coombsville,Cabernet Blend,90.5
4216,US,California,Coombsville,Cabernet Franc,85.0
4217,US,California,Coombsville,Cabernet Sauvignon,89.54054054054055
4218,US,California,Coombsville,Chardonnay,89.4
4219,US,California,Coombsville,Red Blend,89.0
4220,US,California,Coombsville,Syrah,88.0
4221,US,California,Coombsville,Zinfandel,92.0
4222,US,California,Cucamonga Valley,Grenache,86.0
4223,US,California,Cucamonga Valley,Port,87.0
4224,US,California,Cucamonga Valley,Red Blend,91.0
4225,US,California,Cucamonga Valley,Sherry,91.5
4226,US,California,Cucamonga Valley,Zinfandel,86.625
4227,US,California,Diamond Mountain District,Barbera,82.0
4228,US,California,Diamond Mountain District,Bordeaux-style Red Blend,91.13333333333334
4229,US,California,Diamond Mountain District,Cabernet Blend,90.0
4230,US,California,Diamond Mountain District,Cabernet Franc,89.5
4231,US,California,Diamond Mountain District,Cabernet Sauvignon,91.95762711864407
4232,US,California,Diamond Mountain District,Grüner Veltliner,90.0
4233,US,California,Diamond Mountain District,Malbec,94.0
4234,US,California,Diamond Mountain District,Merlot,86.33333333333333
4235,US,California,Diamond Mountain District,Petit Verdot,92.0
4236,US,California,Diamond Mountain District,Petite Verdot,91.0
4237,US,California,Diamond Mountain District,Port,85.0
4238,US,California,Diamond Mountain District,Red Blend,87.33333333333333
4239,US,California,Diamond Mountain District,Zinfandel,91.5
4240,US,California,Dry Creek Valley,Aglianico,86.0
4241,US,California,Dry Creek Valley,Barbera,86.5
4242,US,California,Dry Creek Valley,Bordeaux-style Red Blend,85.66666666666667
4243,US,California,Dry Creek Valley,Cabernet Blend,91.0
4244,US,California,Dry Creek Valley,Cabernet Franc,87.47058823529412
4245,US,California,Dry Creek Valley,Cabernet Sauvignon,88.0253164556962
4246,US,California,Dry Creek Valley,Cabernet Sauvignon-Syrah,88.66666666666667
4247,US,California,Dry Creek Valley,Carignane,86.0
4248,US,California,Dry Creek Valley,Chardonnay,86.48275862068965
4249,US,California,Dry Creek Valley,Chenin Blanc,90.0
4250,US,California,Dry Creek Valley,Claret,85.0
4251,US,California,Dry Creek Valley,Counoise,87.0
4252,US,California,Dry Creek Valley,Fumé Blanc,85.33333333333333
4253,US,California,Dry Creek Valley,G-S-M,88.0
4254,US,California,Dry Creek Valley,Gewürztraminer,86.5
4255,US,California,Dry Creek Valley,Grenache,88.58823529411765
4256,US,California,Dry Creek Valley,Grenache Blanc,88.0
4257,US,California,Dry Creek Valley,Malbec,87.8
4258,US,California,Dry Creek Valley,Meritage,89.0
4259,US,California,Dry Creek Valley,Merlot,86.51612903225806
4260,US,California,Dry Creek Valley,Montepulciano,91.0
4261,US,California,Dry Creek Valley,Mourvèdre,88.0
4262,US,California,Dry Creek Valley,Muscat Blanc,88.5
4263,US,California,Dry Creek Valley,Petit Verdot,90.0
4264,US,California,Dry Creek Valley,Petite Sirah,88.34482758620689
4265,US,California,Dry Creek Valley,Picpoul,90.0
4266,US,California,Dry Creek Valley,Pinot Blanc,85.0
4267,US,California,Dry Creek Valley,Port,83.0
4268,US,California,Dry Creek Valley,Primitivo,85.85714285714286
4269,US,California,Dry Creek Valley,Red Blend,86.91304347826087
4270,US,California,Dry Creek Valley,Rhône-style Red Blend,89.83333333333333
4271,US,California,Dry Creek Valley,Rhône-style White Blend,88.0
4272,US,California,Dry Creek Valley,Riesling,88.66666666666667
4273,US,California,Dry Creek Valley,Rosé,87.85
4274,US,California,Dry Creek Valley,Roussanne-Viognier,90.25
4275,US,California,Dry Creek Valley,Sangiovese,87.66666666666667
4276,US,California,Dry Creek Valley,Sauvignon Blanc,87.87654320987654
4277,US,California,Dry Creek Valley,Syrah,88.49019607843137
4278,US,California,Dry Creek Valley,Syrah-Petite Sirah,87.0
4279,US,California,Dry Creek Valley,Syrah-Viognier,92.0
4280,US,California,Dry Creek Valley,Viognier,88.27272727272727
4281,US,California,Dry Creek Valley,White Blend,86.75
4282,US,California,Dry Creek Valley,Zinfandel,87.85034013605443
4283,US,California,Dunnigan Hills,Cabernet Sauvignon,89.0
4284,US,California,Dunnigan Hills,Chardonnay,87.0
4285,US,California,Dunnigan Hills,Merlot,82.0
4286,US,California,Dunnigan Hills,Red Blend,88.0
4287,US,California,Dunnigan Hills,Rosé,85.6
4288,US,California,Dunnigan Hills,Syrah,85.6
4289,US,California,Dunnigan Hills,Tempranillo,86.0
4290,US,California,Dunnigan Hills,Verdejo,88.0
4291,US,California,Dunnigan Hills,Vermentino,85.0
4292,US,California,Dunnigan Hills,Viognier,87.0
4293,US,California,Dunnigan Hills,White Blend,89.5
4294,US,California,Edna Valley,Albariño,88.53846153846153
4295,US,California,Edna Valley,Chardonnay,89.39814814814815
4296,US,California,Edna Valley,Grenache,89.3125
4297,US,California,Edna Valley,Grenache Blanc,89.14285714285714
4298,US,California,Edna Valley,Grüner Veltliner,89.5
4299,US,California,Edna Valley,Marsanne,91.0
4300,US,California,Edna Valley,Petite Sirah,85.0
4301,US,California,Edna Valley,Pinot Gris,88.8
4302,US,California,Edna Valley,Pinot Noir,89.9931506849315
4303,US,California,Edna Valley,Red Blend,90.33333333333333
4304,US,California,Edna Valley,Rhône-style Red Blend,86.0
4305,US,California,Edna Valley,Riesling,90.625
4306,US,California,Edna Valley,Rosé,87.66666666666667
4307,US,California,Edna Valley,Roussanne,91.0
4308,US,California,Edna Valley,Sauvignon Blanc,88.35714285714286
4309,US,California,Edna Valley,Syrah,89.75757575757575
4310,US,California,Edna Valley,Tempranillo,90.0
4311,US,California,Edna Valley,Teroldego,88.0
4312,US,California,Edna Valley,Viognier,90.33333333333333
4313,US,California,Edna Valley,White Blend,89.5
4314,US,California,El Dorado,Barbera,88.33333333333333
4315,US,California,El Dorado,Bordeaux-style Red Blend,88.33333333333333
4316,US,California,El Dorado,Cabernet Franc,86.375
4317,US,California,El Dorado,Cabernet Sauvignon,87.72
4318,US,California,El Dorado,Carignane,90.0
4319,US,California,El Dorado,Charbono,90.0
4320,US,California,El Dorado,Chardonnay,89.0
4321,US,California,El Dorado,Clairette,89.0
4322,US,California,El Dorado,Fumé Blanc,84.0
4323,US,California,El Dorado,Grenache,89.18181818181819
4324,US,California,El Dorado,Grenache Blanc,88.33333333333333
4325,US,California,El Dorado,Malbec,88.66666666666667
4326,US,California,El Dorado,Mataro,85.0
4327,US,California,El Dorado,Meritage,90.0
4328,US,California,El Dorado,Merlot,86.33333333333333
4329,US,California,El Dorado,Mourvèdre,88.76470588235294
4330,US,California,El Dorado,Muscat Blanc,89.0
4331,US,California,El Dorado,Muscat Canelli,95.0
4332,US,California,El Dorado,Petit Verdot,86.0
4333,US,California,El Dorado,Petite Sirah,88.63636363636364
4334,US,California,El Dorado,Pinot Gris,88.66666666666667
4335,US,California,El Dorado,Pinot Noir,89.33333333333333
4336,US,California,El Dorado,Primitivo,88.0
4337,US,California,El Dorado,Red Blend,88.44444444444444
4338,US,California,El Dorado,Rhône-style Red Blend,89.36842105263158
4339,US,California,El Dorado,Rhône-style White Blend,93.0
4340,US,California,El Dorado,Riesling,84.66666666666667
4341,US,California,El Dorado,Rosé,87.66666666666667
4342,US,California,El Dorado,Roussanne,88.0
4343,US,California,El Dorado,Sangiovese,85.4
4344,US,California,El Dorado,Sauvignon Blanc,88.0
4345,US,California,El Dorado,Syrah,88.72
4346,US,California,El Dorado,Sémillon,82.0
4347,US,California,El Dorado,Tempranillo,89.57142857142857
4348,US,California,El Dorado,Viognier,89.78947368421052
4349,US,California,El Dorado,White Blend,90.83333333333333
4350,US,California,El Dorado,Zinfandel,88.42
4351,US,California,El Dorado County,Cabernet Franc,88.0
4352,US,California,El Dorado County,Chardonnay,86.0
4353,US,California,El Dorado County,Dolcetto,86.0
4354,US,California,El Dorado County,Grenache,81.0
4355,US,California,El Dorado County,Mourvèdre,88.0
4356,US,California,El Dorado County,Nebbiolo,87.0
4357,US,California,El Dorado County,Petite Sirah,88.0
4358,US,California,El Dorado County,Red Blend,87.0
4359,US,California,El Dorado County,Riesling,85.0
4360,US,California,El Dorado County,Rosé,87.0
4361,US,California,El Dorado County,Syrah,85.66666666666667
4362,US,California,El Dorado County,Tempranillo,82.0
4363,US,California,El Dorado County,Zinfandel,90.0
4364,US,California,El Pomar District,Cabernet Franc,85.0
4365,US,California,El Pomar District,Cabernet Sauvignon,93.33333333333333
4366,US,California,El Pomar District,Red Blend,90.66666666666667
4367,US,California,Fair Play,Bordeaux-style Red Blend,89.0
4368,US,California,Fair Play,Cabernet Sauvignon,82.0
4369,US,California,Fair Play,Grenache,91.0
4370,US,California,Fair Play,Grenache Blend,88.0
4371,US,California,Fair Play,Grenache-Syrah,87.5
4372,US,California,Fair Play,Malbec,87.0
4373,US,California,Fair Play,Merlot,85.0
4374,US,California,Fair Play,Petite Sirah,89.0
4375,US,California,Fair Play,Red Blend,88.33333333333333
4376,US,California,Fair Play,Rhône-style Red Blend,92.0
4377,US,California,Fair Play,Rosé,90.0
4378,US,California,Fair Play,Sangiovese,85.0
4379,US,California,Fair Play,Sauvignon Blanc,83.0
4380,US,California,Fair Play,Syrah,90.33333333333333
4381,US,California,Fair Play,Syrah-Grenache,91.0
4382,US,California,Fair Play,Syrah-Tempranillo,88.0
4383,US,California,Fair Play,Sémillon,85.0
4384,US,California,Fair Play,Tempranillo,89.25
4385,US,California,Fair Play,Tempranillo Blend,85.0
4386,US,California,Fair Play,Viognier,89.0
4387,US,California,Fair Play,Zinfandel,88.5
4388,US,California,Fiddletown,Grenache,85.0
4389,US,California,Fiddletown,Sauvignon Blanc,88.0
4390,US,California,Fiddletown,Syrah,89.85714285714286
4391,US,California,Fiddletown,Viognier,90.66666666666667
4392,US,California,Fiddletown,Zinfandel,89.54166666666667
4393,US,California,Fort Ross-Seaview,Chardonnay,92.33333333333333
4394,US,California,Fort Ross-Seaview,Pinot Noir,92.825
4395,US,California,Fort Ross-Seaview,Rosé,88.0
4396,US,California,Fort Ross-Seaview,Sauvignon Blanc,89.0
4397,US,California,Fort Ross-Seaview,Syrah,92.75
4398,US,California,Green Valley,Champagne Blend,90.0
4399,US,California,Green Valley,Chardonnay,91.32075471698113
4400,US,California,Green Valley,Gewürztraminer,90.55555555555556
4401,US,California,Green Valley,Pinot Blanc,92.0
4402,US,California,Green Valley,Pinot Noir,90.78823529411764
4403,US,California,Green Valley,Sauvignon Blanc,86.0
4404,US,California,Green Valley,Sparkling Blend,91.47727272727273
4405,US,California,Green Valley,Syrah,92.5
4406,US,California,Green Valley,Zinfandel,89.0
4407,US,California,Guenoc Valley,Chardonnay,89.33333333333333
4408,US,California,Guenoc Valley,Marsanne,91.0
4409,US,California,Guenoc Valley,Petite Sirah,90.2
4410,US,California,Guenoc Valley,Sauvignon Blanc,86.5
4411,US,California,Happy Canyon of Santa Barbara,Bordeaux-style Red Blend,89.95833333333333
4412,US,California,Happy Canyon of Santa Barbara,Bordeaux-style White Blend,87.0
4413,US,California,Happy Canyon of Santa Barbara,Cabernet Franc,89.5
4414,US,California,Happy Canyon of Santa Barbara,Cabernet Sauvignon,89.47619047619048
4415,US,California,Happy Canyon of Santa Barbara,Grenache,82.0
4416,US,California,Happy Canyon of Santa Barbara,Malbec,89.75
4417,US,California,Happy Canyon of Santa Barbara,Merlot,90.71428571428571
4418,US,California,Happy Canyon of Santa Barbara,Merlot-Cabernet Franc,86.0
4419,US,California,Happy Canyon of Santa Barbara,Petit Verdot,93.0
4420,US,California,Happy Canyon of Santa Barbara,Red Blend,89.8
4421,US,California,Happy Canyon of Santa Barbara,Rhône-style Red Blend,94.0
4422,US,California,Happy Canyon of Santa Barbara,Rosé,88.0
4423,US,California,Happy Canyon of Santa Barbara,Sauvignon Blanc,88.96551724137932
4424,US,California,Happy Canyon of Santa Barbara,Semillon-Sauvignon Blanc,87.0
4425,US,California,Happy Canyon of Santa Barbara,Sparkling Blend,90.0
4426,US,California,Happy Canyon of Santa Barbara,Syrah,88.5
4427,US,California,Happy Canyon of Santa Barbara,Viognier,89.0
4428,US,California,Happy Canyon of Santa Barbara,White Blend,86.5
4429,US,California,High Valley,Barbera,90.5
4430,US,California,High Valley,Cabernet Sauvignon,88.66666666666667
4431,US,California,High Valley,Malbec,90.0
4432,US,California,High Valley,Petite Sirah,89.66666666666667
4433,US,California,High Valley,Pinot Grigio,86.0
4434,US,California,High Valley,Pinot Gris,86.0
4435,US,California,High Valley,Pinot Noir,88.33333333333333
4436,US,California,High Valley,Red Blend,89.75
4437,US,California,High Valley,Rhône-style Red Blend,84.0
4438,US,California,High Valley,Rosé,86.0
4439,US,California,High Valley,Roussanne,86.0
4440,US,California,High Valley,Sauvignon Blanc,87.83333333333333
4441,US,California,High Valley,Tempranillo,92.0
4442,US,California,High Valley,White Blend,87.66666666666667
4443,US,California,High Valley,Zinfandel,89.2
4444,US,California,Howell Mountain,Bordeaux-style Red Blend,92.83333333333333
4445,US,California,Howell Mountain,Cabernet Franc,91.0
4446,US,California,Howell Mountain,Cabernet Sauvignon,90.57894736842105
4447,US,California,Howell Mountain,Cabernet Sauvignon-Cabernet Franc,88.0
4448,US,California,Howell Mountain,Chardonnay,92.0
4449,US,California,Howell Mountain,Merlot,93.0
4450,US,California,Howell Mountain,Petit Verdot,90.0
4451,US,California,Howell Mountain,Petite Sirah,89.0
4452,US,California,Howell Mountain,Red Blend,87.66666666666667
4453,US,California,Howell Mountain,Rosé,90.0
4454,US,California,Howell Mountain,Sangiovese,90.0
4455,US,California,Howell Mountain,Syrah,94.0
4456,US,California,Howell Mountain,Zinfandel,88.96774193548387
4457,US,California,Humboldt County,Cabernet Sauvignon,90.0
4458,US,California,Humboldt County,Merlot,87.0
4459,US,California,Humboldt County,Pinot Noir,90.0
4460,US,California,Humboldt County,Red Blend,88.0
4461,US,California,Humboldt County,Syrah,85.5
4462,US,California,Kelsey Bench-Lake County,Aglianico,91.0
4463,US,California,Kelsey Bench-Lake County,Nebbiolo,92.0
4464,US,California,Kelsey Bench-Lake County,Sangiovese,85.0
4465,US,California,Knights Valley,Bordeaux-style Red Blend,90.9
4466,US,California,Knights Valley,Cabernet Franc,85.0
4467,US,California,Knights Valley,Cabernet Sauvignon,89.06521739130434
4468,US,California,Knights Valley,Cabernet Sauvignon-Cabernet Franc,86.0
4469,US,California,Knights Valley,Chardonnay,88.55555555555556
4470,US,California,Knights Valley,Malbec,91.0
4471,US,California,Knights Valley,Meritage,86.0
4472,US,California,Knights Valley,Merlot,87.25
4473,US,California,Knights Valley,Muscat Canelli,84.0
4474,US,California,Knights Valley,Petite Sirah,88.0
4475,US,California,Knights Valley,Red Blend,87.66666666666667
4476,US,California,Knights Valley,Rosé,83.0
4477,US,California,Knights Valley,Sauvignon Blanc,90.25
4478,US,California,Knights Valley,Sauvignon Blanc-Semillon,88.0
4479,US,California,Knights Valley,Semillon-Sauvignon Blanc,84.0
4480,US,California,Knights Valley,Syrah,86.9090909090909
4481,US,California,Knights Valley,Viognier,88.5
4482,US,California,Knights Valley,White Blend,85.5
4483,US,California,Lake County,Barbera,86.66666666666667
4484,US,California,Lake County,Bordeaux-style Red Blend,87.33333333333333
4485,US,California,Lake County,Cabernet Blend,88.0
4486,US,California,Lake County,Cabernet Franc,91.66666666666667
4487,US,California,Lake County,Cabernet Sauvignon,87.73529411764706
4488,US,California,Lake County,Cabernet Sauvignon-Tempranillo,87.0
4489,US,California,Lake County,Chardonnay,88.0
4490,US,California,Lake County,Dolcetto,80.0
4491,US,California,Lake County,Fumé Blanc,88.0
4492,US,California,Lake County,Garnacha,90.0
4493,US,California,Lake County,Grenache,85.5
4494,US,California,Lake County,Grenache-Mourvèdre,88.0
4495,US,California,Lake County,Malbec,89.75
4496,US,California,Lake County,Marsanne-Roussanne,89.0
4497,US,California,Lake County,Meritage,84.0
4498,US,California,Lake County,Merlot,87.66666666666667
4499,US,California,Lake County,Muscat,89.6
4500,US,California,Lake County,Muscat Canelli,88.66666666666667
4501,US,California,Lake County,Orange Muscat,85.0
4502,US,California,Lake County,Petit Verdot,91.0
4503,US,California,Lake County,Petite Sirah,88.73333333333333
4504,US,California,Lake County,Pinot Grigio,86.5
4505,US,California,Lake County,Pinot Noir,87.0
4506,US,California,Lake County,Primitivo,83.66666666666667
4507,US,California,Lake County,Red Blend,88.07692307692308
4508,US,California,Lake County,Rhône-style Red Blend,91.0
4509,US,California,Lake County,Riesling,86.6
4510,US,California,Lake County,Rosé,88.2
4511,US,California,Lake County,Roussanne,88.0
4512,US,California,Lake County,Sangiovese,88.33333333333333
4513,US,California,Lake County,Sauvignon Blanc,87.24050632911393
